zip_2,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,open_acc,revol_bal,dti,total_acc,mort_acc,time_delta
86,7908.224010117662,0.39822336087604704,4.496295160287637,235.9107218793804,1.2287795211419374,6.095476208830531,3.570151499411179,0.6899837685501474,37102.60273099251,4.880877057650686,13759.35136679292,28.93402770192162,11.356790223455967,2.026947874046778,2858.1161629921926
87,8607.314137067615,0.42254986483814216,4.697029943726504,257.9874023312574,1.292449557126444,6.431375885867966,3.5602840830033813,0.6410055083367745,44667.228310850034,5.167329836685724,19180.485966312484,16.771683711374134,12.704593290235955,2.182550563237565,2684.864545602231
88,8706.13976888539,0.4331827014736914,4.732942903772262,260.975840988455,1.2951957616517218,6.484613560551086,3.4941430222107734,0.6490100841997754,94095.63790301465,5.011948858597948,12983.987370353638,9.658741406154464,12.468138637411444,1.8825888812233527,2824.5657870810255
89,8335.886096502913,0.41139746637359004,4.649427242366272,251.9803537020903,1.2720950200392402,6.3167123490131765,3.5327291271511925,0.617594389159513,81283.17010662881,5.09733335039677,17817.720700183963,9.696626115705266,11.723130190358512,1.9696634797206307,2793.199171779602
90,8646.146916062029,0.39883356801516784,4.678139288424519,264.75185722202536,1.2841578417753867,6.374093938954876,3.5783221381195536,0.600507654697291,110399.74311014207,5.202141149848573,24957.12461012847,9.824127359119961,11.085663413415075,1.8055200960582012,2713.42153299661
91,8815.052910442282,0.41662449340338475,4.706551840397733,267.32110118241695,1.2881210622445651,6.40008623638989,3.524203208047682,0.6384807011082169,90674.87640300505,5.353128077297142,23604.05221042062,8.676561060557937,11.327793664713596,1.9663927041905784,2792.6362277955095
92,8784.697538602393,0.4231444986628178,4.7264370284576325,264.20772103436104,1.2897499465288813,6.417683921963372,3.5380673248738854,0.6318219140905698,58962.36123106692,5.20388102705125,24936.28123986285,11.911220408777167,11.283320523545104,2.0558237449180057,2799.5818145122375
93,8573.720395580143,0.4245268006152574,4.749117993720127,258.68708471823305,1.2998948769954162,6.449367632309243,3.459838998808087,0.625119142471858,75424.55113073719,5.155620942918578,19158.810705765783,15.38414519591927,11.344108308206948,2.0497719308435944,2856.7775870663354
94,9059.100768040738,0.3965344594302186,4.697027827937718,278.1896404879455,1.2888250559968824,6.429284939629937,3.6489292305372683,0.6167387317803288,69917.19420851312,5.10459173407021,33670.25852830587,8.221348070982526,10.97626998746628,1.8712682091972088,2839.49291961297
95,8813.72641868863,0.4187277417576729,4.709969725463473,266.45462935618207,1.290344996867131,6.416329403551646,3.5596726119323567,0.6338366489994027,63013.854874521116,5.1308314401935675,22351.44821278029,11.172285099554486,11.053584287643776,2.0185076491455667,2853.167962302906
96,8840.117330966259,0.42714463423152993,4.884740134132608,269.26609507460796,1.3371829587087654,6.6272326554529775,3.47796407832991,0.6684530233070767,44696.44078028726,4.746514883864832,21359.788340714094,14.37500293575171,10.802289155872536,1.895383272611708,2857.8421040183102
97,8205.458331975195,0.42144390814771693,4.668331885517433,245.64852744335917,1.273732869174607,6.3589038975806496,3.602649316761239,0.6178343636890866,41324.4745366724,5.084128084995341,19481.716790286973,11.303806014956868,11.331519571240348,2.1080943254231586,2675.3954113073314
98,8807.566728420094,0.4271361219938781,4.7278936667147216,266.301919175928,1.3023675106179393,6.460106667172927,3.5976254296922607,0.6025977984417844,47164.400915660626,5.019272128553276,20680.48339012105,9.571038848310659,11.362391075442163,2.1974618671454023,2736.3035227827627
99,8906.317571146667,0.42617449927968376,4.6986880889219185,273.00150177594804,1.2934426479078724,6.447491116424798,3.499467621386417,0.6190737527070935,43342.48304917731,5.135698396422828,15596.823982391994,9.463142952904061,11.680862547751996,2.018882195411592,2599.3036279501016
